Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
X Mandibular patch 340,121.9589478,62.12538452,64.74916382,-4.329003525,65.90882568,62.5729187,60.88803711,51.45239258,54.51663818,116.3402344,123.6122437,-4.322177505
Y Mandibular patch 340,162.9083618,-70.87182617,-73.68190308,154.0062012,37.88797913,28.51268616,53.96732178,41.04732361,-56.37570801,148.0602661,-143.9212769,150.1409302
Z Mandibular patch 340,-807.7484375,-566.8984375,-898.4637695,-807.9347656,-1167.891113,-1150.981641,-1181.17832,-1426.644043,671.4802246,-754.9729492,-503.7405762,-536.9570313
X Mandibular patch 34,55.27583008,-3.74033699,-6.01701355,-65.89343872,-10.38244324,-6.414027405,-15.65752411,-9.926709747,-8.599177551,52.84804688,61.78373413,-58.4076416
Y Mandibular patch 34,82.86845703,-158.2158936,-153.3744873,70.59720459,-38.52081299,-47.19534912,-35.45869141,-34.17489014,-130.1312622,74.44050293,-221.4783447,69.02474365
Z Mandibular patch 34,-802.6112305,-534.1325684,-870.6648438,-778.2270996,-1137.39502,-1124.633594,-1170.973438,-1411.489355,692.4850098,-746.8288086,-491.7967773,-499.2788574
X Mandibular patch 339,108.5951172,46.06599731,49.75149536,-18.54308624,51.07145691,47.94231262,44.13945618,39.13962097,43.84552917,105.4403809,112.4320679,-19.77853546
Y Mandibular patch 339,156.8136108,-76.80403442,-79.6980835,149.8050781,34.84718323,23.22801819,46.86691895,35.43300171,-62.47391357,142.833313,-148.9164063,144.6095581
Z Mandibular patch 339,-812.9695313,-570.8052734,-899.7953125,-808.2706543,-1169.637598,-1150.860742,-1186.424316,-1428.699023,670.5255859,-758.309668,-511.3087402,-537.8908691
X Mandibular patch 338,102.6806641,42.04797668,46.43388672,-18.12849884,50.10878906,46.97762756,41.24103699,38.1039917,40.63565674,101.3718018,106.2889893,-21.18093414
Y Mandibular patch 338,161.3596802,-70.7725647,-71.38794556,154.9289185,39.79457092,25.98659973,52.93756714,39.32066956,-58.12116089,147.4371826,-145.2089844,150.5810059
Z Mandibular patch 338,-803.3755371,-560.7494141,-890.4131836,-795.2585938,-1156.963184,-1145.140332,-1176.438184,-1419.535352,680.1600586,-751.4315918,-504.5713379,-529.9950195
X Mandibular patch 337,90.98482666,34.75327148,37.75634155,-19.73439026,47.62275696,40.03366699,27.24813538,30.97023621,33.73659973,89.7699646,91.53045654,-20.80348053
Y Mandibular patch 337,168.8114746,-66.3199585,-59.89738159,160.7621704,49.5072998,33.52958069,65.1119873,44.22202454,-49.83633728,153.9859497,-134.0787476,160.655957
Z Mandibular patch 337,-783.113916,-538.6771484,-868.8538086,-768.4828613,-1127.532031,-1116.614355,-1145.334375,-1395.068164,704.880957,-733.7919922,-483.9396973,-503.1903809
X Mandibular patch 336,103.2460449,40.63562317,44.37974243,-24.37506409,44.51123047,42.28952637,38.91799622,34.08714294,38.61974792,100.751001,107.8370361,-23.72377472
Y Mandibular patch 336,152.3111328,-81.56282349,-83.1916748,145.3775146,29.73091431,17.25435028,40.29654846,30.58885803,-66.668573,138.331604,-153.7624268,139.254541
Z Mandibular patch 336,-813.6418457,-570.0844238,-899.8333008,-806.8534668,-1168.591699,-1150.041504,-1185.908105,-1428.492578,671.4290039,-757.4594727,-510.0094238,-535.3422363
X Mandibular patch 335,88.9373291,34.59151917,37.2721283,-21.62271881,42.04804382,36.88711548,26.49142151,27.85126648,29.68371277,89.38685303,90.70437012,-24.13618011
Y Mandibular patch 335,151.8191284,-82.34316406,-75.64686279,145.1353516,32.55193176,18.78163452,45.65311279,29.89031982,-65.3144165,141.1618164,-151.0791016,143.5907349
Z Mandibular patch 335,-785.138916,-540.7791016,-871.4775391,-773.727002,-1135.891113,-1123.568262,-1153.405176,-1402.591699,698.865625,-737.7580566,-486.9773926,-506.8797852
X Mandibular patch 334,112.0636841,50.38893127,49.82914429,-24.69023285,46.49206848,43.85917358,44.37441406,36.97560425,41.94839783,109.1992432,116.3810059,-19.87455444
Y Mandibular patch 334,129.4201172,-104.285022,-105.7893066,125.4019653,7.189585876,-0.512439394,18.04254303,12.78320389,-81.68793335,123.7349854,-172.1458374,119.996228
Z Mandibular patch 334,-821.2055664,-575.9130371,-904.2394531,-816.3195801,-1177.854688,-1161.775977,-1193.96748,-1438.643066,661.4955566,-764.7471191,-515.0416504,-545.0773438
X Mandibular patch 333,102.4345459,41.04472961,40.87448425,-31.3114563,37.35714417,36.70899048,37.43185425,30.93684387,33.86963501,100.8802917,107.5536621,-27.68461914
Y Mandibular patch 333,122.8243164,-110.6581665,-111.4160767,118.9392212,-2.249219131,-10.06265106,10.45363617,4.415031433,-90.07601929,112.4405518,-182.779126,111.3158325
Z Mandibular patch 333,-818.5458496,-572.917334,-901.7941406,-812.198584,-1174.131934,-1156.60459,-1194.768164,-1436.289941,663.5831543,-767.0643555,-515.2704102,-541.0479004
X Mandibular patch 332,94.70925293,37.06585693,41.19716492,-23.20060883,43.8127594,40.71505737,31.81520386,32.41180115,33.89568176,93.75899658,97.47311401,-24.08976898
Y Mandibular patch 332,156.2068115,-78.35968628,-74.27904053,149.529126,34.62857971,20.4134613,48.1662262,32.68677063,-64.22233887,142.8747314,-149.5485352,145.1075073
Z Mandibular patch 332,-795.9160645,-551.6402344,-880.9920898,-785.0369141,-1147.579395,-1134.648242,-1166.297461,-1411.620801,689.3749512,-745.5438477,-496.2985352,-518.5166992
X Mandibular patch 331,97.40336304,36.29420471,38.2164093,-30.56725769,36.82514038,36.25205994,32.47006836,28.17383423,32.32308044,97.61559448,102.6174805,-27.15518188
Y Mandibular patch 331,141.0509644,-93.25753784,-93.22992554,134.6427734,17.51348419,6.186475372,27.52642517,19.41972504,-75.73864746,128.4376465,-164.3985352,128.4670288
Z Mandibular patch 331,-812.1209473,-565.3967773,-896.1657227,-802.8856445,-1166.452734,-1148.266113,-1185.116113,-1428.494531,673.259375,-755.8782715,-507.4062012,-532.3750977
X Mandibular patch 330,110.5557983,46.32059631,47.8291626,-27.17383118,45.95143127,42.13876038,41.34291382,35.36862183,42.28131409,106.3120483,114.3052856,-22.99180298
Y Mandibular patch 330,141.6450928,-93.09954834,-96.07469482,135.7864868,18.99402924,10.71110077,28.96836548,22.92477264,-73.95930176,132.2180054,-162.3805176,129.9274414
Z Mandibular patch 330,-827.5923828,-582.1866699,-909.4125,-820.0579102,-1181.495703,-1160.615918,-1197.059668,-1439.745801,661.865625,-763.8139648,-515.9371094,-545.4817871
X Mandibular patch 33,56.15105591,-16.72901306,-18.10386505,-86.06268311,-20.54826508,-12.7111084,-19.15224457,-18.0053299,-18.36769409,53.1776123,65.42802124,-83.01915283
Y Mandibular patch 33,114.8835205,-125.1249634,-125.6264648,108.7238525,-9.620374298,-19.1182663,-2.558408546,-6.555236816,-101.8613525,97.98914795,-202.4352905,93.13638916
Z Mandibular patch 33,-847.5849609,-587.1793945,-916.6929688,-814.8765137,-1186.489355,-1172.131348,-1223.509473,-1451.542676,649.5192383,-791.478418,-542.9228516,-542.9446777
X Mandibular patch 329,99.49443359,37.50020142,40.12194824,-29.33591919,39.57447205,38.22841492,35.09768677,30.43245239,34.90942078,98.89777222,104.6938965,-26.09699402
Y Mandibular patch 329,147.8455933,-86.56658325,-86.89727173,141.4600098,24.4099762,11.96434937,34.07285461,25.53759613,-70.68702393,133.5957886,-158.7180908,134.2045776
Z Mandibular patch 329,-814.5171875,-569.2905273,-899.3094727,-806.0845703,-1168.271094,-1149.718457,-1186.127832,-1428.948926,671.7532715,-756.7475098,-509.197168,-534.3592285
X Mandibular patch 328,92.76611328,35.48109131,38.71480713,-22.86719513,41.03509521,37.67163391,30.01216431,29.35496826,31.23406982,92.95704956,95.27172852,-24.90904388
Y Mandibular patch 328,146.1761475,-88.40414429,-83.07197876,139.2814575,25.19157715,12.53786469,37.93017273,24.94875488,-71.27093506,134.9453369,-158.0637939,136.9104858
Z Mandibular patch 328,-794.2549805,-548.5616211,-880.0038086,-783.8086914,-1147.596387,-1133.750684,-1166.255664,-1412.568848,689.542041,-744.248291,-494.1882324,-516.7890625
X Mandibular patch 327,95.06793213,37.5327301,41.60460205,-20.06843414,46.30389404,41.70951233,31.9901123,32.72915649,34.34333496,93.71915894,96.47723389,-22.38504944
Y Mandibular patch 327,162.0753296,-71.24653931,-66.96079102,154.2825928,41.55038757,26.62423401,55.50819092,38.34887695,-58.28712158,148.5320435,-142.7241821,151.747644
Z Mandibular patch 327,-792.3128906,-548.0242676,-877.4634766,-779.7443848,-1141.145996,-1129.36748,-1159.389063,-1406.37832,694.2972656,-742.112793,-493.3098145,-514.6665039
X Mandibular patch 326,122.2667358,59.76125488,60.9967041,-11.56960144,61.97473145,56.82377319,57.96651611,47.42440796,51.01109924,115.7240234,123.3321045,-7.896744537
Y Mandibular patch 326,148.5276489,-85.8321228,-88.46531372,141.6400757,23.89199829,17.42197876,36.87443542,29.03511963,-67.77094116,137.5040283,-156.3036011,135.5424194
Z Mandibular patch 326,-814.5799316,-572.116748,-902.5564453,-815.1781738,-1175.071094,-1160.076367,-1188.461816,-1434.591016,665.1888184,-759.4369141,-508.6855469,-541.0196289
X Mandibular patch 325,95.36887207,36.06937256,37.92541199,-26.76769104,37.94432068,36.05737,31.72072754,28.79203491,31.42740784,94.81292725,98.88240967,-26.58729858
Y Mandibular patch 325,138.4727783,-95.89534302,-93.43504639,132.5557739,15.25919342,4.665465546,27.21674805,17.46920776,-78.156427,126.8681152,-165.9847412,127.6924194
Z Mandibular patch 325,-802.9233398,-555.856543,-887.6042969,-793.8556152,-1157.327148,-1141.579297,-1177.125195,-1421.435547,680.8371582,-751.107666,-501.1550781,-525.1407715
X Mandibular patch 324,99.53873901,36.57201843,36.32953186,-35.08277283,36.25871887,35.59914856,31.42548828,27.93920898,33.66478271,99.07141724,105.5317871,-29.4055603
Y Mandibular patch 324,140.7643677,-93.44569702,-95.05808716,134.5861328,18.50973206,7.153450775,27.67936707,20.60274658,-74.33214722,129.8765625,-164.0842163,128.8579956
Z Mandibular patch 324,-822.5999023,-575.6643066,-905.4363281,-813.1969238,-1175.434961,-1153.62666,-1193.518066,-1435.086328,665.9657227,-760.5050781,-512.8612793,-538.5525391
X Mandibular patch 323,123.2853882,61.93573608,63.55795288,-7.127214813,64.71529541,60.32974243,61.21004028,49.93975525,53.01887207,116.6233643,124.1621704,-5.170565796
Y Mandibular patch 323,155.3811768,-78.72243042,-81.41348877,147.7680054,30.72484436,23.12550964,44.89846497,35.14950867,-62.17157593,142.6615723,-150.584314,142.3461182
Z Mandibular patch 323,-810.3955078,-569.5269043,-900.4805664,-812.3151855,-1171.748633,-1156.063867,-1185.261426,-1431.216504,667.9271973,-757.1336914,-505.7277832,-538.4018066
X Mandibular patch 322,97.86231079,37.48913269,40.3018219,-26.01880188,39.60141907,37.98979797,34.18783875,30.05350952,33.19435425,96.80790405,101.3131165,-25.08941956
Y Mandibular patch 322,144.8078979,-89.38807373,-87.89864502,138.2402344,21.84699249,9.954694366,32.98523254,23.21941986,-72.87879639,132.2829712,-160.1730469,133.1294312
Z Mandibular patch 322,-805.782373,-560.1489258,-890.6389648,-797.1218262,-1160.081738,-1144.317578,-1178.570605,-1422.979102,678.6499512,-752.0625977,-503.3227051,-527.8108887
X Mandibular patch 321,90.59094849,33.25438232,36.80983276,-19.59837952,49.4548584,40.37713928,25.7841095,31.52568665,34.60056152,89.44937134,90.64382324,-19.35305328
Y Mandibular patch 321,174.0970581,-62.87822266,-55.01810913,165.0688354,55.27922974,38.69182739,71.18709717,49.13728638,-44.56578369,157.7189575,-128.7319092,166.2563232
Z Mandibular patch 321,-779.718457,-536.1112305,-867.6901367,-764.8106934,-1123.569727,-1112.918262,-1141.189746,-1390.820898,708.8067871,-730.0614746,-480.471582,-498.8336426
X Mandibular patch 320,103.3181641,41.99484253,46.17837524,-20.3364975,47.77769775,44.96721191,40.78490906,36.87845459,40.09797974,101.4862549,107.2712524,-22.19068298
Y Mandibular patch 320,156.7097656,-76.76358032,-77.73283081,149.7750122,34.47953796,21.29691315,46.43904419,34.24560547,-62.89707031,142.6892944,-149.4885742,144.9252319
Z Mandibular patch 320,-807.8464355,-564.6729004,-893.9039063,-800.9266113,-1162.689941,-1147.164941,-1180.703906,-1423.685254,676.0483398,-754.0819336,-507.0232422,-532.3655273
X Mandibular patch 32,30.16004639,-44.46942749,-45.35509644,-106.1059814,-45.45344543,-37.1688324,-48.66096191,-42.4208313,-41.17148438,27.87200317,37.60361633,-107.0494385
Y Mandibular patch 32,124.5643311,-115.1878052,-110.4351563,122.4607544,9.183847046,-2.734991837,12.85541382,10.0039032,-82.30988159,116.4970093,-187.0611328,107.0552002
Z Mandibular patch 32,-846.9700195,-581.280957,-910.7182617,-803.4428223,-1178.979297,-1163.551367,-1214.75918,-1442.696289,656.2647461,-791.2941895,-543.4363281,-530.3786621
X Mandibular patch 319,105.987561,42.17305603,42.77735291,-31.82702026,40.56133423,38.44319458,36.79874268,31.50116272,38.7120697,103.5632202,111.1244141,-26.36994629
Y Mandibular patch 319,131.2431152,-101.4510559,-103.8284546,127.1072876,11.5132637,2.549566841,21.09406281,15.66394501,-78.29817505,128.510083,-168.0805786,123.8232178
Z Mandibular patch 319,-827.7382813,-580.9050781,-908.7616211,-819.0925293,-1180.114063,-1158.376074,-1197.245703,-1439.404785,660.9765137,-764.4635254,-515.7147461,-542.9458008
X Mandibular patch 318,96.26445923,36.26455383,36.83665161,-28.86499939,36.6424408,35.35284729,31.36340637,28.07573242,31.04594727,95.26459961,100.5398438,-28.03684998
Y Mandibular patch 318,134.721814,-99.44432373,-98.65178833,128.9893188,10.24476776,0.639404106,21.42901306,13.03338013,-81.62294922,122.450647,-170.2980347,122.8366211
Z Mandibular patch 318,-806.7533203,-559.5053223,-890.9669922,-798.1092773,-1162.405273,-1145.365039,-1182.006934,-1425.723438,676.5750977,-754.822168,-504.7455566,-528.8797852
X Mandibular patch 317,115.7522827,52.01731567,53.52739868,-19.89790955,52.95578003,48.72063599,48.54891663,40.537323,46.32197266,110.2197266,118.111853,-16.49291534
Y Mandibular patch 317,146.9406738,-87.98557739,-91.02599487,140.0571167,22.90602722,15.18239746,34.59393005,26.83450012,-70.42168579,135.4846558,-157.973584,133.7288086
Z Mandibular patch 317,-821.8237305,-577.8058105,-905.7532227,-817.4286621,-1177.927344,-1159.94502,-1193.973926,-1436.589063,663.5255859,-762.5628906,-513.8807129,-543.2947754
X Mandibular patch 316,97.03771973,35.91620178,35.91176453,-31.62055664,34.72567444,34.16334839,32.04247437,28.0431366,29.93406982,94.94443359,102.4834595,-30.25372314
Y Mandibular patch 316,128.406958,-105.4282959,-106.3908081,122.5421875,0.706799984,-8.101460266,12.33543167,4.737088394,-88.22120972,112.4471802,-179.7659424,112.9518677
Z Mandibular patch 316,-812.4169434,-565.1455078,-895.8542969,-804.1414063,-1170.037012,-1152.238867,-1190.630762,-1432.880176,669.1273438,-762.3334961,-511.3475098,-535.0572754
X Mandibular patch 315,88.07937012,33.29071045,35.90729675,-19.09454803,46.95670166,39.27641296,23.90674744,29.85565796,32.59929199,87.56260986,88.35267944,-21.36459656
Y Mandibular patch 315,167.5853271,-68.56939087,-60.56760254,158.9231934,48.75873718,32.71685791,63.97612305,43.41102295,-50.22930908,153.2117798,-133.9084106,160.7151245
Z Mandibular patch 315,-777.2138672,-532.6553223,-864.3463867,-762.2370605,-1122.050977,-1110.764844,-1138.643945,-1390.466602,710.0149414,-729.3705566,-478.3401367,-496.4597168
X Mandibular patch 314,95.61976929,35.66074829,35.47038269,-30.17832336,35.51330261,34.44724731,30.82452698,27.66457825,30.14944153,94.12352295,100.8205139,-29.69342651
Y Mandibular patch 314,132.0233032,-102.593811,-102.2658813,125.7113892,5.454361725,-3.567507553,16.6336731,8.469523621,-85.20767212,117.5750977,-174.5239258,118.007666
Z Mandibular patch 314,-808.6170898,-560.6369629,-892.271875,-799.572168,-1165.574121,-1148.011328,-1185.487012,-1428.75127,673.9428223,-757.9867676,-507.5575195,-531.1451172
X Mandibular patch 313,94.46120605,36.14599609,39.00871582,-24.27973175,40.13273621,37.44261475,31.94724731,29.76862183,32.01419983,94.48184814,97.55812378,-25.36490784
Y Mandibular patch 313,142.5595825,-91.67623291,-87.89691772,136.1608032,20.50651245,8.80388031,32.95493469,21.68297272,-74.57514648,131.4307007,-161.5307861,132.8078613
Z Mandibular patch 313,-799.1631836,-552.5802246,-884.1417969,-789.2013672,-1152.857715,-1138.094922,-1172.027637,-1417.265137,685.0230469,-747.8123047,-497.9058105,-521.5571777
X Mandibular patch 312,107.4212891,47.19966125,52.14176025,-12.6165802,57.25396729,53.91688843,48.89204102,43.4944458,46.17042847,106.3236084,112.1557739,-15.65484314
Y Mandibular patch 312,166.7272583,-63.47805786,-66.26265869,160.6259277,46.06237793,33.0335968,61.23916626,45.77601624,-51.48320313,152.5899536,-138.5923096,157.3151611
Z Mandibular patch 312,-805.0033203,-562.3530273,-893.4337891,-797.9013672,-1158.908789,-1146.019141,-1176.833301,-1420.095605,678.9564453,-751.6175781,-504.5130371,-532.9125977
X Mandibular patch 311,99.54240112,39.82632751,43.54124756,-21.23437653,45.72692261,42.57820435,36.33222351,34.49944763,36.80440674,97.43070679,102.269928,-22.95783844
Y Mandibular patch 311,155.9231567,-77.97077637,-76.0711792,148.8136108,33.50157166,20.14220428,46.69484253,33.28250732,-64.10313721,142.3841309,-150.0452271,144.5970093
Z Mandibular patch 311,-801.4845703,-557.9229004,-887.3479492,-792.6821777,-1155.157715,-1141.898828,-1173.993945,-1417.988086,682.5121582,-749.9773438,-501.9206543,-525.7011719
X Mandibular patch 310,91.09462891,34.94633484,38.5735199,-21.52072601,44.90202637,38.34290466,27.29678955,29.77431641,31.96002808,91.28474121,92.82718506,-23.13875122
Y Mandibular patch 310,158.175647,-75.92573853,-69.84526978,151.0317383,38.10281982,24.05110016,52.71794434,34.97008972,-60.76599731,145.8448242,-145.4651123,149.0088013
Z Mandibular patch 310,-786.970459,-542.9718262,-872.9230469,-774.5313965,-1135.980566,-1124.349121,-1154.119531,-1402.509473,698.7116211,-738.2287598,-488.3847656,-508.6741211
X Mandibular patch 31,41.58082275,-32.97310486,-33.76455688,-97.65633545,-30.22653503,-26.07736816,-35.50301819,-29.39646301,-28.70403748,42.05119934,51.01494446,-97.68649292
Y Mandibular patch 31,142.9424438,-96.60178223,-93.19370728,139.5348755,25.1109375,12.44130783,32.09137878,25.38703918,-69.85145874,127.0523193,-173.0693237,121.6033569
Z Mandibular patch 31,-849.6984375,-588.5874023,-918.9599609,-808.0819824,-1186.610059,-1170.527539,-1221.631641,-1449.891992,651.6703125,-795.8931641,-548.8007324,-540.3937988
X Mandibular patch 309,92.73001099,36.20979004,39.60455627,-20.04558716,46.78486938,40.54973145,29.41950073,31.31694946,33.49940186,91.61555176,93.7487793,-21.82582092
Y Mandibular patch 309,165.0732788,-68.96118774,-63.51264038,157.2938843,45.53815918,29.96239624,60.16945801,40.840271,-54.26306763,151.2407227,-138.6155762,156.0629883
Z Mandibular patch 309,-787.5487793,-542.9243164,-872.6270508,-773.7130859,-1134.111914,-1122.791992,-1151.765527,-1400.554492,699.8592773,-737.9867676,-488.6476074,-508.875
