Name,CW_M11977_Mandible,CW_NR1328_Mandible,CW_NR1609_Mandible,CW_M8752_Mandible,NHNW_B71_Mandible,CW_JM18942,NHNW_JM8466_Mandible,NHNW_SNC2_Mandible,SHNW_NR1326_Mandible,SHNW_M8827_Mandible,SHNW_M8774_Mandible,SHNW_M8951_Mandible
Z Mandibular patch 327,-791.9247559,-547.0929688,-877.0444336,-780.3498535,-1140.569043,-1129.929688,-1159.59082,-1406.455078,694.4314941,-742.3619629,-492.674707,-514.5739258
X Mandibular patch 326,122.280542,59.80740967,61.01764526,-11.50808792,61.52262573,57.23256836,58.2657959,47.18415222,51.08924561,115.7642456,123.421228,-7.681715393
Y Mandibular patch 326,148.4140503,-85.82978516,-88.66542969,141.7722534,23.19456635,17.66257629,37.74017334,28.51149292,-67.78466797,137.7900879,-156.2930054,135.8413452
Z Mandibular patch 326,-814.6274902,-572.0972656,-902.6050781,-815.1460938,-1175.365137,-1159.947266,-1188.343359,-1434.771777,665.2330078,-759.3733398,-508.6430176,-540.8624023
X Mandibular patch 325,95.03605347,36.03973389,37.93162537,-27.08250427,38.10163269,36.08777161,31.68952332,28.88502808,31.42416382,94.73713379,98.90848999,-26.64616089
Y Mandibular patch 325,138.3344849,-96.08138428,-93.09768066,132.106897,15.88969879,4.706458664,26.99712524,17.5221405,-78.13242798,126.7944214,-165.9569336,127.7460938
Z Mandibular patch 325,-802.7972656,-555.9756348,-887.3317383,-794.2721191,-1156.653027,-1141.581836,-1177.268848,-1421.52373,680.8845215,-751.145752,-501.1327637,-525.0307617
X Mandibular patch 324,99.54160767,36.70416565,36.3665802,-35.01476135,36.52822571,35.63685913,31.51568298,27.15829468,33.71603699,99.0532959,105.4585693,-29.40652771
Y Mandibular patch 324,141.0103271,-93.45117188,-94.65390625,135.526001,19.11417236,7.262328339,27.88009644,19.17234192,-74.15123901,129.8175659,-164.1742798,128.6998291
Z Mandibular patch 324,-822.5458984,-576.0264648,-905.4036133,-813.8757813,-1174.669824,-1153.655176,-1193.778516,-1435.257031,665.9880371,-760.5611328,-512.7441895,-538.4266113
X Mandibular patch 323,123.2895386,62.01369629,63.7296875,-7.202357483,64.78001099,60.60257568,61.32385864,49.76102295,53.08249512,116.5598267,124.0916748,-5.046364975
Y Mandibular patch 323,155.3817017,-78.69187622,-81.86654663,147.9195435,29.91166382,23.45191345,45.7157074,34.7958313,-62.28066406,142.9539185,-150.5623169,142.6454102
Z Mandibular patch 323,-810.3906738,-569.4795898,-900.5870117,-812.2260254,-1171.99248,-1155.787891,-1184.936621,-1431.497852,667.8766113,-757.0271973,-505.7858398,-538.2985352
X Mandibular patch 322,97.91954956,37.43190002,40.47864685,-26.32836304,39.95931702,38.05637207,34.17090454,29.93085632,33.19577637,96.81946411,101.2522034,-25.08214874
Y Mandibular patch 322,145.0739868,-89.57056885,-87.47296143,138.0303101,22.46546173,10.00468445,32.75349426,22.75774994,-72.89539185,132.1908203,-160.1938721,133.0122803
Z Mandibular patch 322,-805.6500488,-560.1080078,-890.2324219,-797.7873047,-1159.449121,-1143.898438,-1178.85918,-1423.083594,678.7031738,-752.1195801,-503.2024902,-527.6187988
X Mandibular patch 321,90.65177002,33.16245422,36.84997253,-19.58349915,49.50236206,40.35265198,25.78374634,31.53946838,34.58437195,89.41740112,90.7069397,-19.39761353
Y Mandibular patch 321,174.3310059,-62.5807312,-54.87011719,164.9853149,55.49447021,38.41297607,71.13171997,49.07541809,-44.66446228,157.5734863,-128.4627563,166.1882813
Z Mandibular patch 321,-779.5422363,-535.6808105,-868.024707,-764.7105469,-1122.911816,-1112.737402,-1141.447656,-1390.635645,708.5109863,-729.6396484,-480.6762695,-498.7475586
X Mandibular patch 320,103.2917114,41.86052246,46.21854248,-20.50067291,48.09113159,45.28928833,40.74989929,36.41368713,39.97982788,101.493866,107.1979614,-22.26884766
Y Mandibular patch 320,156.67323,-76.8548645,-77.4968811,149.5225464,34.77996826,21.67342224,46.37074585,33.76644897,-62.98096924,142.692688,-149.4875977,144.9481812
Z Mandibular patch 320,-807.8347168,-564.5683594,-893.7429688,-801.2136719,-1162.576465,-1146.996582,-1180.703418,-1424.077539,676.1424805,-754.0930176,-506.9577637,-531.978125
X Mandibular patch 32,30.18862,-44.24866943,-45.2438324,-105.9631104,-45.35068665,-37.08694458,-49.22810974,-42.10398254,-41.1675293,28.20452881,38.36025085,-107.071875
Y Mandibular patch 32,124.4688843,-115.4120605,-110.6241211,122.2362305,9.295735931,-2.852484131,13.35682526,9.62158432,-82.41442261,115.9104492,-187.7606323,107.0685913
Z Mandibular patch 32,-846.8779297,-581.2105469,-910.6139648,-803.4701172,-1179.14707,-1163.548242,-1214.759277,-1442.730469,656.3213867,-791.2026367,-543.2186035,-530.3750488
X Mandibular patch 319,105.9083862,42.48763428,43.01592407,-31.5719635,40.23046265,38.66125793,36.95193481,31.29195557,38.78107605,103.2176636,110.7330811,-26.60158081
Y Mandibular patch 319,131.2612305,-101.2395752,-103.5915771,127.8250122,11.25510025,2.586120796,21.61396484,15.51862335,-77.86411133,128.306958,-168.5493652,123.9154053
Z Mandibular patch 319,-827.8910156,-581.2330078,-908.7875,-819.5525391,-1179.733691,-1158.518945,-1197.484961,-1439.33623,660.8963379,-764.5105469,-515.7123047,-542.9012695
X Mandibular patch 318,96.15439453,36.35026245,36.85005798,-28.88418579,36.80383911,35.33251953,31.40417175,28.09245911,31.11340637,95.14894409,100.4966248,-27.83084412
Y Mandibular patch 318,134.4652344,-99.7244812,-98.42803345,128.5137939,10.86645279,0.562714624,21.4532608,13.15777893,-81.51787109,122.5562866,-170.2571411,123.0396362
Z Mandibular patch 318,-806.8180176,-559.717334,-890.7946289,-798.2532227,-1161.703906,-1145.43584,-1182.05498,-1425.60127,676.5053223,-754.7016113,-504.6680176,-528.8354004
X Mandibular patch 317,115.8161499,52.03746338,53.8519104,-19.72661438,52.82105103,48.98953857,48.68591309,39.95503845,46.23571472,110.2950073,118.0284668,-16.40315857
Y Mandibular patch 317,147.0185913,-88.01221313,-90.99570313,140.0950195,22.60397339,15.37071381,35.26094971,25.66775208,-70.35568848,135.7607178,-158.0511719,133.9307983
Z Mandibular patch 317,-821.7280273,-577.7958984,-905.6192383,-817.4038086,-1178.083398,-1159.935449,-1193.769824,-1437.248535,663.5695313,-762.5280273,-513.9470703,-543.2231445
X Mandibular patch 316,97.00197754,35.92944336,35.89161682,-31.63855286,34.82336426,34.15464783,31.94234619,28.06854858,29.8311554,94.88679199,102.2330139,-30.23188782
Y Mandibular patch 316,127.6089478,-105.6812256,-106.4668457,122.3366333,1.483266258,-8.270402527,12.04872894,5.176200104,-88.48942871,112.795813,-179.6066406,113.0313232
Z Mandibular patch 316,-812.8068359,-565.332959,-895.8822266,-804.442041,-1169.735352,-1152.359277,-1190.63457,-1432.529297,668.9617676,-761.9490723,-511.109668,-535.0770996
X Mandibular patch 315,88.2604126,33.28735657,35.92067871,-19.12870636,46.90663757,39.22199097,23.81161652,29.86114502,32.57692261,87.5333313,88.35671997,-21.35023193
Y Mandibular patch 315,167.9615601,-68.1171875,-60.23027954,158.5684692,49.19505005,32.12755737,63.88579102,43.42860107,-50.26740723,153.036792,-133.5150391,160.5613037
Z Mandibular patch 315,-777.2787109,-532.5754883,-864.3842773,-762.3274902,-1121.600684,-1111.06123,-1138.636523,-1390.46084,710.0030273,-729.4434082,-478.2259766,-496.4575684
X Mandibular patch 314,95.43405151,35.69382935,35.42983704,-30.36890869,35.68790894,34.49536743,30.84990234,27.62956238,30.19161682,94.00018311,100.7278564,-29.46085205
Y Mandibular patch 314,131.3862793,-102.7439209,-102.1976563,125.5793579,6.166939545,-3.743305969,16.61759644,8.79440918,-85.26035767,117.8822998,-174.3585083,118.2194824
Z Mandibular patch 314,-808.8466797,-560.9349609,-892.1626953,-799.7029785,-1165.052246,-1148.286719,-1185.533301,-1428.431543,673.7388672,-757.6308594,-507.2953613,-531.2222656
X Mandibular patch 313,94.28151855,36.11273193,38.91250305,-24.51939697,40.04247131,37.45934753,31.97024841,29.8118103,32.0004425,94.36282349,97.60767212,-25.43037415
Y Mandibular patch 313,142.6718628,-91.76711426,-87.54761963,135.5877808,20.90365601,8.851053619,32.55982361,21.73741455,-74.55501709,131.2194092,-161.4469971,132.8122437
Z Mandibular patch 313,-798.9214355,-552.539502,-883.7337891,-789.7969238,-1152.145605,-1138.066211,-1172.271094,-1417.288672,685.070752,-747.8231445,-497.9103027,-521.4689453
X Mandibular patch 312,107.7166138,47.10119934,52.2048584,-12.3768364,57.10942993,53.9831604,49.04090271,43.40411987,46.03877869,106.3450684,112.3075562,-15.82207489
Y Mandibular patch 312,167.3070801,-63.48391724,-65.98309326,160.6710693,45.85805054,32.93096313,61.48111572,45.47131958,-51.56959839,152.6335815,-138.853125,157.1162964
Z Mandibular patch 312,-804.6824707,-562.301709,-893.3616211,-798.2242676,-1158.955176,-1146.123828,-1176.730371,-1420.30459,679.0157227,-751.601709,-504.638916,-532.894043
X Mandibular patch 311,99.55715332,39.70788574,43.49176331,-21.23899994,45.86636658,42.69015198,36.37487183,34.39291382,36.71836243,97.525,102.1574463,-22.95960083
Y Mandibular patch 311,155.8884521,-77.99671021,-75.80276489,148.5419067,33.80790405,20.34002228,46.4921875,33.11490784,-64.12788696,142.2103638,-150.0383545,144.5284912
Z Mandibular patch 311,-801.5196777,-557.3355957,-887.0066406,-793.1719727,-1154.916016,-1141.860352,-1174.239746,-1418.039941,682.6966797,-750.1772949,-501.7574219,-525.3951172
X Mandibular patch 310,91.02057495,34.78839111,38.53048706,-21.68700714,44.93707886,38.47458801,27.36363525,29.83084106,31.92470398,91.39803467,92.58501587,-23.13523712
Y Mandibular patch 310,158.5258545,-75.54182739,-69.55308228,150.5140503,38.28638611,23.83968353,52.63910522,35.07438965,-60.67191162,145.6238647,-144.9164307,149.0190063
Z Mandibular patch 310,-786.7729004,-542.2728027,-872.5433594,-775.0378418,-1135.35459,-1125.081934,-1154.399805,-1402.514844,698.8663574,-738.4015137,-487.8082031,-508.6692871
X Mandibular patch 31,42.35999146,-32.96450195,-33.77666931,-97.31636963,-30.08727417,-26.12759705,-35.95458679,-29.33581543,-28.74701538,42.39771118,50.82383728,-97.86381226
Y Mandibular patch 31,142.7917969,-96.8119873,-92.92766113,139.0962158,26.7401062,12.28651352,32.436026,25.38369446,-69.80789185,126.628833,-173.1759521,121.5032471
Z Mandibular patch 31,-849.7243164,-588.6064941,-918.9574219,-808.4153809,-1186.015723,-1170.559668,-1221.40498,-1449.959082,651.6979492,-796.0019043,-548.7350586,-540.2598633
X Mandibular patch 309,92.56781006,35.95640259,39.47059326,-20.04148712,46.8031311,40.64332275,29.52695007,31.29581299,33.49621277,91.64528198,93.53221436,-21.82706604
Y Mandibular patch 309,165.5741943,-68.50847168,-63.31020508,156.9413086,45.87754517,29.68362122,60.0935791,41.04819946,-54.23779297,151.1435913,-137.9921753,156.0393433
Z Mandibular patch 309,-787.2574219,-542.0930664,-872.3345703,-774.1433594,-1133.643457,-1123.43418,-1152.094336,-1400.694629,699.9555176,-738.1366211,-488.062793,-508.9576172
X Mandibular patch 308,97.89816895,39.3194519,42.99734192,-20.27624054,46.58112793,43.5635437,36.09092102,34.65309753,36.54552612,96.81682129,100.1245056,-22.67973175
Y Mandibular patch 308,160.817627,-71.8734314,-69.44812622,153.4630005,39.16727295,25.17495117,53.29823608,38.10002441,-59.62001343,146.7811523,-144.9502686,149.9773315
Z Mandibular patch 308,-798.2054199,-553.5617676,-883.403125,-787.807373,-1149.34541,-1137.830859,-1168.627344,-1413.135059,687.2726074,-747.4285645,-499.020166,-521.961084
X Mandibular patch 307,99.68619385,38.48840332,42.77423401,-24.35296478,42.9620575,40.43956299,36.17608032,31.9440979,35.30447083,98.18104248,103.0213989,-24.11660767
Y Mandibular patch 307,151.1159424,-83.19628296,-81.9694397,143.8567505,28.76334534,15.67598877,39.41961975,28.15584106,-68.00380859,137.2261108,-154.7093384,138.967041
Z Mandibular patch 307,-806.5293457,-561.8881836,-891.2404297,-798.7329102,-1160.32002,-1144.926465,-1178.996582,-1423.030957,678.0685547,-752.5916992,-504.6510742,-528.7603027
X Mandibular patch 306,109.4627319,45.97659912,49.44361267,-22.53802643,48.98386841,45.51385498,42.7635437,35.86642761,42.95818176,105.2900757,112.9560547,-21.6433136
Y Mandibular patch 306,151.2488892,-83.24772949,-85.85385132,143.8412354,28.13448486,18.40939941,39.45877075,28.37264709,-67.76682739,137.7684937,-154.418042,137.96073
Z Mandibular patch 306,-820.3541016,-577.2279785,-905.5071289,-815.054834,-1175.4125,-1155.239648,-1191.672168,-1434.734375,665.822998,-761.5703125,-514.725,-540.7327637
X Mandibular patch 305,115.5268799,54.240448,57.80887451,-11.90837021,59.27475586,54.96486206,52.28587646,44.86696167,49.57579041,111.1531494,118.8073364,-12.65730362
Y Mandibular patch 305,161.6205566,-72.29931641,-76.14829712,153.9436646,37.6060791,28.3534668,53.56589966,39.5760376,-58.61802979,146.7019531,-145.4424072,149.4670898
Z Mandibular patch 305,-812.1646973,-570.6840332,-900.4698242,-810.8500977,-1170.258496,-1151.473047,-1185.522363,-1429.059961,670.2340332,-757.6158203,-509.0647461,-540.1802734
X Mandibular patch 304,114.894165,54.86791992,59.74202271,-7.93170166,62.3423645,58.45931396,54.76520386,47.81396179,51.60155029,112.1909424,119.5040161,-9.883073425
Y Mandibular patch 304,167.8177368,-64.20094604,-68.25155029,159.9310791,44.55469666,33.25093079,61.54758911,45.39237061,-52.41782227,151.8607544,-139.4109497,156.5246704
Z Mandibular patch 304,-807.838623,-567.713623,-897.7632813,-805.8938477,-1165.998828,-1147.039551,-1179.388867,-1423.819629,674.0030762,-754.7856934,-505.8982422,-537.6970703
X Mandibular patch 303,87.05272217,33.42565613,35.71528015,-19.51054382,44.18400269,37.61440735,23.04897919,28.33205566,30.53415833,87.10544434,87.55671387,-22.64499054
Y Mandibular patch 303,161.3713379,-73.47040405,-66.04265747,152.4812622,42.75765686,26.43426819,56.67659302,37.7008606,-56.06853027,148.2491211,-139.6546875,154.219873
Z Mandibular patch 303,-777.3470215,-533.6076172,-864.3526367,-764.6717285,-1124.49209,-1113.87334,-1141.835059,-1393.156543,707.6879883,-731.3604004,-480.0501953,-498.6428223
X Mandibular patch 302,87.63070068,34.00455933,36.0451416,-20.91890869,42.87413025,37.06655884,24.92636719,27.75985107,29.80263672,88.02124634,88.59611816,-23.5323761
Y Mandibular patch 302,155.8746582,-78.09900513,-70.77846069,147.922168,37.38435974,22.26717987,50.62374573,33.2959259,-61.0741333,144.4257446,-145.1828857,148.3682739
Z Mandibular patch 302,-780.1779785,-536.2064453,-867.2073242,-768.5183105,-1129.188672,-1118.728125,-1146.925,-1397.32334,703.879541,-734.373877,-482.9802734,-502.3114746
X Mandibular patch 301,91.83964233,35.48325195,38.72043762,-21.90761108,42.70361633,37.85979919,29.23291016,29.2846405,31.54062195,92.31791382,93.82213135,-23.63603821
Y Mandibular patch 301,150.8652588,-83.40053711,-77.60279541,143.4424194,30.39239197,16.55224609,43.21852722,28.77867737,-67.30045776,139.0348022,-153.0939087,141.4193481
Z Mandibular patch 301,-790.4918457,-545.2135742,-876.0185547,-780.2888672,-1141.790723,-1130.054785,-1160.822949,-1408.030078,693.8833984,-741.2344238,-490.7303711,-512.6608398
X Mandibular patch 300,83.68248291,20.73602905,20.84586792,-44.17286377,16.90634613,17.99894257,13.2906662,13.30740967,14.67691193,79.2652832,89.43305054,-39.11473083
Y Mandibular patch 300,93.69080811,-142.8885864,-139.5343506,89.27138062,-28.82906494,-35.8624939,-20.25236053,-22.28304901,-117.8735474,84.6475647,-209.7168701,83.23270264
Z Mandibular patch 300,-808.7038574,-549.3660156,-883.6915039,-795.9959961,-1155.21748,-1139.658691,-1183.809473,-1424.300781,677.9197266,-755.7156738,-502.6901367,-521.5959961
X Mandibular patch 30,65.4631897,0.779313087,-1.622998238,-66.36888428,-6.684597778,-1.482427406,-7.371695709,-5.187240982,-4.038466263,62.77471924,73.95872192,-58.05938721
Y Mandibular patch 30,86.27491455,-154.7552856,-152.9439575,78.5112793,-38.97051697,-46.81635437,-32.17670593,-32.1900177,-130.7659302,71.87479858,-224.5582275,68.88151245
Z Mandibular patch 30,-824.7930664,-557.6980957,-892.3333008,-800.2269043,-1160.466992,-1146.783398,-1194.791699,-1431.670898,669.8257813,-766.1406738,-513.6536133,-522.9499512
X Mandibular patch 3,55.21450806,-3.143416977,-5.49834404,-64.64902954,-10.17706299,-6.670835876,-15.9499054,-9.084926605,-8.504006195,52.59200439,61.9803894,-55.80211182
Y Mandibular patch 3,77.10855713,-164.8668579,-159.8923462,62.68331909,-45.13786926,-52.72037354,-43.19337769,-39.68105164,-135.2595825,69.1649353,-226.593457,64.04468384
Z Mandibular patch 3,-799.0384766,-530.737207,-866.2956055,-775.1270508,-1132.566504,-1120.985254,-1164.383691,-1406.996582,696.9636719,-742.6830566,-486.4774414,-495.2530273
X Mandibular patch 299,74.1192749,7.477627563,5.733258438,-61.78372803,-0.430033779,5.007670593,0.975749779,0.517234325,2.065011215,70.76741333,82.36890869,-55.24734497
Y Mandibular patch 299,94.97937012,-144.4543457,-144.5281738,88.53425903,-32.99761963,-40.28862,-23.68946533,-25.7498291,-121.9973755,79.64702148,-217.5008057,78.10073853
Z Mandibular patch 299,-831.7314453,-569.9226074,-902.6680664,-810.3166504,-1172.90625,-1157.503906,-1206.188867,-1440.527441,660.8587891,-773.8902832,-522.9798828,-535.2509766
X Mandibular patch 298,118.0604614,56.99414063,60.3616272,-8.94533844,63.43255005,58.89912109,57.65490112,49.05791321,52.37177124,116.3741943,122.4599731,-9.065543365
Y Mandibular patch 298,171.4472778,-59.35866699,-64.87398682,164.7163086,47.97501831,37.88175964,65.32318115,49.39039001,-47.9710968,153.9658691,-136.5936035,159.6317749
Z Mandibular patch 298,-813.830957,-575.7838379,-904.8099609,-812.0864746,-1170.34707,-1150.732129,-1184.619043,-1428.173438,668.5150879,-760.8708496,-511.7156738,-545.0362793
X Mandibular patch 297,104.855896,36.71964417,41.46373596,-30.56369324,36.96834717,38.02590942,39.40628357,26.859552,36.22027283,103.8282837,110.376062,-31.57984009
Y Mandibular patch 297,151.093457,-84.88792725,-85.66280518,145.9504639,28.59871521,20.60516052,37.94055481,30.25705872,-67.33518066,133.484436,-158.0838989,136.1071411
Z Mandibular patch 297,-831.6201172,-586.2923828,-914.9460938,-821.0057617,-1186.703711,-1166.214551,-1204.707031,-1445.512109,656.0430176,-777.21875,-527.7489258,-552.2847656
X Mandibular patch 296,83.29432983,16.00974426,14.88016357,-54.08496094,8.70493927,13.13981781,10.62271347,7.304505157,10.51820526,80.41188354,91.45280151,-49.94160767
Y Mandibular patch 296,105.6349976,-132.5217896,-134.0329102,99.22988892,-22.16112976,-29.79862976,-11.50553894,-15.66604309,-111.77677,89.12264404,-207.454834,88.2196167
Z Mandibular patch 296,-836.1926758,-580.1842285,-911.2302734,-818.2522461,-1182.945508,-1166.053223,-1212.846777,-1447.496094,653.7017578,-779.687207,-529.6327148,-545.5423828
X Mandibular patch 295,79.77752075,14.47118988,13.66997833,-52.98930664,7.692563629,10.91698761,6.882191467,6.710175323,7.52902298,75.19883423,86.62111816,-46.35568848
Y Mandibular patch 295,89.43548584,-149.5037231,-148.1040039,83.32073364,-36.6835022,-43.28308716,-27.94822083,-28.75583801,-125.1928589,76.4305542,-219.1777588,74.71060791
