Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2129,Koala_NR2112,Koala_NR2113,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo_Mandible,Koala_Brenda_Mandible,Koala_Cascade_Mandible,Koala_Cedar_Mandible,Koala_Crockett_Mandible,Koala_Eddie_Mandible,Koala_Mandy_Mandible
Y Mandibular patch 303,-92.65161743,-77.87479858,148.4071655,120.2385132,382.8609131,351.4709229,-98.11219482,-92.89259644,152.9582642,132.9272827,369.1095947,369.3940186,-72.82714233,-73.85803223,159.9699951,151.8052612,403.4176758,369.4245117,629.0159668,611.9186523,51.33829346,39.26595154,44.5020874,102.3293396,43.71381531,39.26239929,38.18513794
Z Mandibular patch 303,-607.2882813,-625.8670898,-605.8055176,-617.7496094,-607.0161621,-609.1434082,-541.1072754,-557.6375488,-548.5713867,-560.2681641,-544.2765137,-556.7793945,-807.1546875,-806.3946777,-804.4908691,-810.9273438,-805.8723145,-798.772998,-815.4733887,-795.8760742,-1228.298438,-1228.571582,-1230.402246,-1274.794141,-1222.19209,-1216.611328,-1244.213379
X Mandibular patch 302,62.93099976,-35.6732605,68.15291138,-29.70114746,67.67514648,-16.73495483,79.22068481,-4.516246033,81.2973999,-0.256050396,85.04462891,0.738844633,-33.1026947,44.89327698,-22.48735504,52.5796814,-30.01214905,55.46104126,-26.72029114,67.07095337,23.46286621,22.59138489,13.91996155,-30.62812805,25.80620117,24.17850037,17.3806778
Y Mandibular patch 302,-110.4742188,-88.05339355,142.6498779,115.7040283,380.7101563,345.4697266,-110.137439,-102.3044189,145.2103638,123.0608154,363.6333496,361.6915283,-78.48670654,-79.17678223,152.370813,146.4174438,394.9026855,360.4670654,622.8415527,599.7297363,43.76190186,31.62305298,37.40523682,94.03407593,32.4782074,28.89840088,36.54371643
Z Mandibular patch 302,-641.7786133,-651.4581055,-639.5304199,-645.8999512,-638.9264648,-642.9869629,-575.1335449,-587.8581055,-576.7795898,-588.6305176,-574.7001465,-589.2055176,-837.271582,-837.0801758,-834.9334961,-836.7344727,-837.4751953,-832.0947266,-842.7458984,-828.4474609,-1256.893164,-1256.063379,-1257.616113,-1248.638965,-1254.675781,-1251.081445,-1265.94668
X Mandibular patch 301,65.08248291,-33.20820313,69.98673706,-27.37914429,68.88540039,-11.86136475,80.52232666,-2.160060692,82.90107422,4.091320038,85.76461182,2.373852348,-29.25050659,47.27046204,-19.31687775,54.9588501,-24.41119385,57.28018799,-25.35730743,70.11256104,24.83931122,23.81689606,13.46911926,-31.8598938,28.12730713,24.47660065,18.72075195
Y Mandibular patch 301,-89.19555054,-73.15545044,159.487439,129.4221069,394.0206055,362.1769775,-92.30728149,-88.68618164,158.9858398,139.7113525,378.2241455,375.7690918,-64.54841309,-65.07426147,169.9494385,159.8131836,410.55,376.4324951,635.8492676,617.7697754,59.38374634,45.00720215,51.40740356,107.7326172,49.37485046,48.02330017,47.39302673
Z Mandibular patch 301,-632.5478516,-643.8698242,-630.2015137,-638.0517578,-630.054541,-633.7397461,-565.436377,-580.034082,-569.2989746,-582.4164063,-565.4293457,-580.7840332,-828.2452148,-828.2007813,-826.2992188,-830.5649414,-830.5282227,-822.8204102,-835.6382813,-820.0308594,-1249.324023,-1250.113867,-1251.4625,-1254.176563,-1247.716309,-1244.301367,-1258.87793
X Mandibular patch 300,71.800177,-33.21414795,75.90582275,-26.90701599,74.37438965,-13.03373871,89.93682251,0.143439984,87.80082397,5.806996155,93.45263062,4.287330627,-29.09976807,51.65558472,-18.54107208,60.15234985,-24.11649017,62.57650146,-25.05400238,75.81928711,28.43959351,28.51867981,17.54103394,-34.26013489,32.00289612,28.6526001,23.20629425
Y Mandibular patch 300,-97.93376465,-79.84471436,156.0014526,127.279187,391.9746826,360.0421143,-99.54979858,-90.39225464,154.8891846,135.2931885,377.7337158,373.4263184,-66.90336304,-68.34043579,163.6095703,156.2953857,405.1082764,370.2988037,632.9125488,611.4458496,54.61943359,40.72395325,47.75845337,102.7334595,41.89039001,42.33999939,46.56376953
Z Mandibular patch 300,-655.5245117,-660.2753906,-649.2348633,-656.5316406,-651.4,-656.9885742,-585.6024902,-598.2943848,-586.8487793,-601.6615234,-583.8597656,-598.0450195,-847.8675781,-845.965332,-846.8706055,-846.9529297,-848.2208984,-842.9003906,-851.3638672,-840.3083008,-1263.426758,-1266.180078,-1266.222949,-1237.927246,-1269.428027,-1265.279395,-1274.074023
X Mandibular patch 30,31.53460388,-68.54606934,40.13557739,-64.50595703,37.50933228,-58.09181519,49.83272095,-42.28678284,51.54481812,-35.97987976,57.0196228,-31.31502075,-71.72034912,12.04774475,-65.17924194,21.90146179,-71.47091064,25.27922363,-59.08347168,35.32453003,-6.38876915,-3.984909058,-12.90623627,2.728295898,-4.762569046,-7.224299622,-8.967839813
Y Mandibular patch 30,-108.4312378,-85.63395386,152.712915,123.2703979,384.6804688,353.8854492,-106.4908081,-95.76464844,146.242749,126.9996094,374.5546631,367.6226074,-75.52589722,-70.51469727,155.5164551,149.148938,400.6678955,366.4157715,628.409082,607.5815918,48.80278015,34.58447876,32.75533447,90.7378479,32.47032776,29.72090149,43.27446289
Z Mandibular patch 30,-673.678125,-667.1658691,-671.7905273,-667.6436523,-673.9623535,-669.9804688,-610.2938965,-610.820752,-610.4034668,-612.1013672,-609.8524414,-613.0668457,-856.4907227,-864.4228516,-858.5882813,-864.9581055,-857.8611328,-864.9541016,-860.5305664,-863.6926758,-1281.718555,-1286.494824,-1285.553125,-1222.915137,-1287.18584,-1284.05752,-1293.597852
X Mandibular patch 3,13.21375427,-73.48299561,19.35039063,-68.97218628,19.31785431,-62.39074707,28.84216614,-51.74466553,36.53770142,-44.28389282,35.93145142,-42.41506958,-73.09674072,-2.05011158,-68.20424194,7.248845673,-74.28534546,6.57983017,-65.79020996,19.56870728,-21.64147949,-20.8911026,-33.96820374,16.9533432,-21.60764465,-26.4322998,-24.94303131
Y Mandibular patch 3,-71.18585815,-61.15748901,176.9400879,141.8956055,409.2239014,381.2396973,-72.87529907,-73.20921631,172.8877319,156.7934204,395.1753906,387.9437744,-50.26357422,-49.78701172,185.23125,172.793103,431.0910645,395.2182129,647.1666504,639.2175781,73.34153442,63.15811768,56.40528564,118.2631348,67.17300415,59.09160156,59.20220947
Z Mandibular patch 3,-634.0342285,-632.2701172,-629.6013184,-624.7605469,-630.3352051,-617.8210938,-571.0915039,-569.7228516,-569.0196289,-573.3869629,-568.2366699,-572.6940918,-811.6145508,-824.228125,-811.8593262,-830.025293,-816.7749023,-822.6166016,-824.8724609,-820.5277344,-1248.169629,-1252.664063,-1252.563574,-1258.521387,-1245.915918,-1242.40293,-1259.737109
X Mandibular patch 299,63.89707031,-34.50802002,68.48816528,-29.26622009,67.9475647,-14.32695007,79.82124023,-3.72713623,82.23463135,2.32667408,84.59560547,1.067119694,-31.0690094,46.0566925,-21.56742554,54.26297607,-26.86437988,56.20460205,-27.02850342,68.44610596,23.77104034,22.61828766,13.04101563,-31.11723633,26.5978241,23.95639954,18.00952759
Y Mandibular patch 299,-94.66784058,-76.86044922,154.5541504,125.6681885,390.597168,357.5088867,-96.85686035,-92.1131897,155.2000244,134.896936,373.9847412,372.0699219,-68.5328125,-69.12128906,165.6401611,156.2535645,405.8181152,372.0951416,632.7078125,612.4191406,54.53098755,41.40001831,47.43810425,103.5552979,44.29483643,42.51350098,44.81510925
Z Mandibular patch 299,-636.4599609,-647.1046387,-634.4926758,-641.6056152,-633.8363281,-637.6185547,-569.4967285,-582.9731445,-572.9786621,-585.0226074,-569.7404297,-584.1242188,-831.7755859,-831.8942383,-829.9644531,-833.8141602,-833.5417969,-827.2995117,-838.3006836,-823.9173828,-1252.459668,-1253.36582,-1254.366602,-1251.184668,-1251.349512,-1247.39043,-1261.900977
X Mandibular patch 298,53.47544556,-32.07293091,59.42227783,-25.6761261,59.9708252,-15.12819977,66.48788452,-5.230949402,76.29242554,1.234679127,73.73829956,-0.450351477,-26.72179565,39.45484009,-19.29099731,46.71028442,-23.84980774,44.424823,-25.74794312,60.26569824,20.62555695,16.98040161,7.426064301,-30.10027466,23.39523315,21.55359955,14.11941376
Y Mandibular patch 298,-88.78079834,-77.14031372,147.2394409,120.8582153,381.4569092,350.2738037,-96.0324646,-91.59918213,154.1237671,132.923999,368.1708252,371.9287842,-72.46505127,-73.04268188,159.0290405,152.2370605,403.2848389,370.0259766,630.201709,613.1250977,53.27561646,42.24541321,45.48417358,104.2905029,46.07857361,41.79849854,38.16444702
Z Mandibular patch 298,-595.7035645,-618.4512695,-594.9647461,-606.7350586,-596.3105957,-597.2951172,-529.2010742,-547.051123,-538.6980469,-549.7654785,-534.8747559,-545.2976563,-796.170459,-796.1201172,-792.8796875,-801.7494629,-794.3401367,-787.7515625,-806.4214355,-785.9798828,-1217.157227,-1218.9625,-1221.049902,-1284.149121,-1210.653223,-1203.907422,-1236.114063
X Mandibular patch 297,61.98240356,-34.21085815,67.11575928,-28.20769958,66.18063965,-14.37697449,76.53086548,-3.866968536,80.15093384,0.866684151,82.60209351,0.934381771,-30.73013916,43.89909363,-20.78215485,52.32000732,-26.8526001,54.51778564,-26.18187256,67.11062012,23.1990387,21.73815918,12.32141495,-30.82234497,25.87125854,24.09689941,16.69443817
Y Mandibular patch 297,-99.1256897,-80.48839722,150.3373657,121.0485962,385.1325195,352.2883789,-101.4841614,-96.2180603,151.8977173,130.9640869,369.6366455,367.6946533,-72.47947388,-73.65731201,159.5930298,152.312561,402.0417725,367.767749,628.5506348,608.6132324,50.85965576,37.80503845,43.81495056,100.4756348,40.52546387,37.83450012,40.50870972
Z Mandibular patch 297,-627.614209,-640.4646973,-625.7952148,-634.7822754,-626.2195313,-629.689502,-562.0109375,-576.0256348,-565.7186035,-577.6712891,-562.2470703,-576.6717773,-824.8064453,-824.8350586,-822.4381836,-826.5518555,-825.5794922,-819.0063965,-831.437793,-815.4069336,-1245.803613,-1245.611719,-1247.281934,-1258.662109,-1242.178027,-1238.131348,-1256.700781
X Mandibular patch 296,60.05044556,-32.46700134,66.15336304,-26.97993469,65.08729858,-14.0450943,75.17959595,-3.300469971,79.61415405,0.703804207,81.35640259,2.735877037,-28.84642029,43.91943054,-19.44427948,51.0177124,-26.41820984,52.72680664,-25.17616577,66.18334351,23.4168396,20.9025116,12.14720306,-30.91315918,25.88756714,24.07259979,16.24038544
Y Mandibular patch 296,-103.3773804,-84.16102905,144.3744751,115.8227905,378.3310059,346.0284668,-106.8409912,-100.40448,147.6738281,125.9090942,364.0287598,362.5634766,-77.6887207,-79.37659302,153.4393433,147.6854248,396.3104736,362.7580322,624.0554199,603.6126953,45.4913269,33.42052612,39.19171753,96.04231567,35.62191162,32.04880066,35.98212891
Z Mandibular patch 296,-620.273584,-635.5504883,-618.8501465,-629.502002,-619.8924316,-623.2789063,-554.7200684,-570.2507813,-559.5182617,-571.2767578,-556.6457031,-570.0030273,-819.4298828,-818.8347168,-816.8546387,-820.9880859,-818.9665527,-812.4959961,-825.8414063,-808.7859863,-1239.615625,-1239.316504,-1240.894141,-1264.74375,-1234.294824,-1230.012109,-1252.858789
X Mandibular patch 295,63.65552368,-31.62532959,69.25974121,-25.85885315,67.90889282,-10.39536743,78.0781189,-1.771248627,80.97805786,3.843470764,83.84371338,2.645477676,-27.83109131,45.85720215,-16.97382507,53.34302979,-22.56072693,55.73583984,-23.62854614,70.46639404,24.8282486,23.38688507,12.29992065,-32.29356384,28.62637024,25.27400055,17.4833847
Y Mandibular patch 295,-86.96282959,-71.962854,159.3223145,128.9185791,393.0533203,362.4111084,-90.51234741,-87.25059204,160.5064087,141.9489014,378.6035889,376.5079346,-63.98195801,-64.98341675,169.1682373,159.682666,412.3519043,377.1618408,635.6748535,618.951123,60.56685791,45.65666504,52.46104736,109.8596558,50.87107849,48.08429871,46.11010742
Z Mandibular patch 295,-620.9858398,-635.0419434,-617.6237793,-628.4181152,-619.2420898,-622.4650391,-554.9643555,-570.2256836,-559.7638672,-573.3639648,-554.0874023,-570.3385742,-818.5204102,-817.9318359,-816.3086426,-820.8879883,-819.7595703,-811.3728516,-826.2518555,-808.495166,-1240.210938,-1239.631543,-1242.059961,-1263.477051,-1236.285156,-1232.207715,-1251.244727
X Mandibular patch 294,61.60117798,-30.44188843,66.38775635,-24.35520935,66.11010132,-9.985297394,75.06398926,-1.271018314,79.14602661,4.088400269,80.43665771,3.538600922,-26.29879456,44.96545105,-16.21522369,51.13294983,-22.64567413,53.26929321,-23.05717926,68.73045044,24.36126099,21.99447327,10.42947464,-32.06389465,28.04458008,24.32519989,16.50353088
Y Mandibular patch 294,-84.87614746,-71.55145874,156.5197144,127.2259766,391.2577393,360.5317383,-88.84910889,-85.70198364,160.1242432,141.8514038,377.3789307,377.6145996,-65.34144897,-66.22006836,168.4594116,158.3348511,413.1784668,376.9120361,635.2865234,619.717627,59.83594971,45.62088928,51.47071533,110.3977051,51.28029785,47.79849854,43.635495
Z Mandibular patch 294,-609.365332,-626.3259766,-606.038916,-618.964502,-607.8029785,-610.0784668,-542.7338379,-558.9505859,-549.7924316,-562.9229492,-543.3699219,-558.8458496,-808.6905273,-807.4578613,-806.5973633,-811.9978516,-807.7210449,-799.7085938,-816.8037598,-796.7106934,-1230.204883,-1229.613574,-1231.908887,-1272.842578,-1224.639844,-1219.479492,-1244.437207
X Mandibular patch 293,56.34111328,-31.67298279,61.99751587,-25.58951874,61.43850098,-13.38697815,69.54096069,-3.960681534,77.06856689,1.419502163,76.28260498,0.969647121,-27.06298218,41.8335968,-18.09434662,47.93233643,-24.51970673,47.63829041,-24.73030853,63.49852905,22.24334717,18.84238129,8.187094116,-29.59520569,23.70648804,22.11640015,14.64018097
Y Mandibular patch 293,-89.25900879,-76.53761597,148.9835327,121.8429688,383.8704102,352.3114258,-95.3742981,-90.77037354,154.8049194,134.3089111,370.0547607,372.2533447,-71.32652588,-72.06055298,161.6018555,152.9321777,404.8886475,371.0566162,630.6350098,614.0053711,53.45272827,41.86834412,46.04818726,104.411084,46.71657104,41.7677002,39.11065674
Z Mandibular patch 293,-601.8223145,-622.3791016,-600.5011719,-612.5134766,-601.7003418,-603.1834961,-535.4379883,-552.5293945,-544.0269043,-555.4229492,-539.4732422,-551.3928223,-802.0834473,-801.3115723,-798.8625977,-806.6176758,-800.3810059,-793.1658691,-811.2661621,-790.776416,-1223.263477,-1224.111719,-1226.179004,-1278.979199,-1217.095215,-1210.716797,-1240.441309
X Mandibular patch 292,56.80446777,-31.28528748,62.27401733,-24.68887024,62.21814575,-12.0924881,70.04636841,-3.414687347,76.91364136,2.269282913,76.43671875,1.648057747,-26.26676331,42.08641968,-17.85011749,48.12444763,-23.54687653,47.35648193,-23.85635529,63.83630981,22.92907257,19.68186646,8.113202667,-30.3738678,25.69735413,22.32350006,14.91802826
Y Mandibular patch 292,-83.91174927,-73.22254639,152.4200073,125.9763428,387.7099854,356.3659424,-89.73793945,-86.52900391,159.0333008,138.2351929,373.359668,377.755249,-67.00524902,-67.57575684,165.8080566,156.2539429,408.9015137,374.8137695,634.8314941,618.4953125,59.16240845,47.11989441,50.02356567,108.8590576,51.93643799,46.89840088,42.09760742
Z Mandibular patch 292,-599.3031738,-620.6009277,-597.2728516,-609.260498,-598.4045898,-599.1527344,-532.3847656,-549.7044434,-541.479248,-553.4899414,-535.9523926,-548.8444336,-799.6437988,-798.5254883,-795.6281738,-803.9303711,-797.2328613,-789.6516602,-809.2603516,-787.9460449,-1220.873438,-1221.666699,-1224.181055,-1281.161426,-1214.768652,-1207.571387,-1237.927148
X Mandibular patch 291,66.12189331,-30.0795166,71.38796387,-23.92477264,70.00413818,-7.899682617,81.46462402,0.417283916,83.46079712,6.417791748,86.66981812,4.206137848,-25.98112793,48.62081604,-15.24392548,55.50548096,-20.79768524,57.9739563,-22.1553009,72.62295532,26.17822266,25.18422852,13.24634094,-33.58621216,30.29252014,26.50090027,19.31895447
Y Mandibular patch 291,-82.39910278,-68.52385254,164.1437256,132.9463867,397.676416,367.2583496,-86.41013184,-83.80098877,164.2290283,146.0415039,382.7275635,380.381958,-59.65692139,-61.06895752,174.0609497,163.370166,417.1006348,381.7310059,639.1308594,623.5884766,64.87905884,49.37388611,56.47918701,113.9697266,55.43580933,53.17369995,49.60035095
Z Mandibular patch 291,-622.5223633,-636.6093262,-618.8935059,-629.4356445,-620.5459473,-624.1300293,-556.1491699,-572.1930176,-560.7431641,-575.3084473,-554.6937012,-572.1512695,-820.1047852,-819.0009766,-817.0896973,-821.875,-821.9217773,-812.2455078,-827.9748047,-810.207666,-1241.471289,-1241.030762,-1243.80957,-1261.994336,-1238.336816,-1234.582715,-1251.597852
X Mandibular patch 29,16.27932892,-72.41769409,22.87190094,-67.28811646,22.73338623,-60.31989746,33.51798096,-49.20083923,39.51885071,-43.34573059,39.4058197,-40.29888916,-71.649823,0.412625885,-66.54271851,10.04606323,-71.73037109,9.511850739,-64.58685913,23.4715271,-19.36765594,-17.66293945,-30.99858704,13.73092194,-18.88618774,-24.0173996,-22.38242188
Y Mandibular patch 29,-73.60655518,-62.66634521,175.5553223,141.3440674,407.5312988,380.0616455,-74.42852783,-74.79154663,170.8519287,154.9591064,393.9708252,386.6062744,-51.78807983,-50.49083252,182.4191528,171.5548096,427.6953125,393.0783447,646.7048828,637.3967773,72.18483887,61.18476563,54.82573242,115.4772705,65.65151978,57.52869873,57.96542358
Z Mandibular patch 29,-639.5067871,-637.096875,-635.6069824,-630.0125,-635.270166,-623.9493164,-575.6245605,-574.7845215,-573.5286621,-578.8065918,-573.3755859,-578.238623,-817.1848633,-829.2342773,-817.8802246,-834.7516602,-822.3204102,-827.819043,-830.3646484,-825.7607422,-1252.452246,-1257.075488,-1256.884961,-1253.872559,-1250.918848,-1247.875488,-1264.145215
X Mandibular patch 28,23.81538391,-73.08815308,29.36769104,-68.68353271,30.75608215,-62.62427368,41.14116516,-47.86981812,43.35299683,-42.18439331,47.67019958,-39.51916809,-76.01357422,4.519551849,-69.46722412,13.96426239,-74.42555542,16.77226868,-65.60328369,26.53248596,-15.69028168,-12.27518768,-22.04956512,8.812227631,-13.22171478,-15.5375,-16.52093964
Y Mandibular patch 28,-102.3743347,-81.30609131,156.1195801,126.1352051,388.8989746,358.476416,-100.4960022,-91.36314087,150.8335205,132.2193604,377.6189697,369.8797607,-70.64603882,-67.25963135,160.0921265,153.3837036,405.8283691,370.7090088,630.8205566,613.5250488,53.0006897,39.95200806,36.19090881,94.88445435,37.99702759,34.29849854,45.34378662
Z Mandibular patch 28,-667.6966797,-659.3501465,-662.915625,-656.9865234,-664.7663574,-656.6880371,-602.7132324,-601.1625,-600.3500488,-602.6651855,-600.6232422,-602.4227539,-844.7523438,-854.6805664,-846.1737305,-857.2609375,-845.1358398,-855.3172852,-851.6830078,-854.3342773,-1274.157031,-1278.766211,-1276.963379,-1231.680469,-1277.651172,-1273.523438,-1285.043945
X Mandibular patch 275,55.83693237,-49.29786377,60.44151001,-42.46059875,60.60376587,-34.10403748,71.83757324,-18.65403442,75.0618103,-12.20324478,79.28582153,-10.51547241,-47.98678284,33.70270386,-37.17124329,44.71040039,-45.8569458,46.5173645,-38.5494751,56.85250854,13.93972321,12.16981812,11.25722046,-22.11105042,14.90255737,17.03809967,12.41722794
Y Mandibular patch 275,-141.7672363,-114.8146606,112.5116821,93.16246338,354.2911865,318.1633545,-140.2038452,-128.8072754,112.9337891,94.12440796,336.6980469,332.398999,-108.8046997,-104.9691895,123.381543,120.0916016,365.5312744,330.3829834,599.8064941,567.5072754,15.68668823,5.392811584,7.525115967,66.16755981,2.538769913,-2.229700089,16.63959961
Z Mandibular patch 275,-665.4384277,-666.6186523,-664.8938965,-668.8348633,-666.760498,-670.0780762,-601.2755371,-609.8130859,-601.0833984,-609.2455566,-602.9074219,-610.4634766,-858.8830078,-860.3845703,-860.2749023,-858.0419922,-859.4213867,-857.4151367,-859.9072266,-855.1647461,-1277.005566,-1275.849707,-1273.804785,-1228.131055,-1276.245898,-1274.725879,-1292.28623
